District.Name,Village.Name,Total.Population.of.Village,Total.Households,population_stratum,agriculture_index,education_index,health_index,infrastructure_index,irrigation_index,social_index,composite_index_equal,composite_index_sdg,composite_index_expert,composite_index_shap,composite_index_lasso,composite_index_ensemble
Panchkula,Kanauli (223),505,102,small,57.88206264707898,25.28507619548082,20.610877561744612,35.47142857142857,57.91666666666667,6.8,33.994351940399945,33.58025831230845,38.938956344401184,30.63667564127744,34.007911171364185,34.23163068195024
Panchkula,Bir Ferozari (364),10,2,small,72.52750224369913,25.28507619548082,20.610877561744612,44.20476190476191,14.844765342960287,5.866666666666666,30.556608319218906,30.532955719912184,35.20260264548161,26.83013984803768,30.54795773956667,30.734052854443412
Panchkula,Bir Babupur (365),221,55,small,71.78982539981558,25.28507619548082,20.610877561744612,38.804761904761904,7.435406698564595,3.2,27.85432462672792,28.23423373000363,32.459645038964915,24.961223048175043,27.83998596073966,28.269882480922234
Panchkula,Kami (243),972,182,small,61.54737548899398,35.19206516027325,20.610877561744612,38.67142857142857,50.38775510204081,25.433333333333334,38.64047253630243,37.325449630193646,42.17888392000696,34.239844882947445,38.65119796071368,38.207169786032836
Panchkula,Palasra (242),533,143,small,49.309799064134324,37.96400420388859,53.94245927482921,36.87142857142857,56.0,20.4,42.41461518571345,44.44559980481945,44.88413357355554,45.53792668870672,42.41178280408309,43.93881161137565
Panchkula,Raipur Alias Sunderpur(244),845,171,small,54.29704688375209,25.28507619548082,20.610877561744612,37.87142857142857,51.070422535211264,24.499999999999996,35.60580862460289,34.145569328091106,38.803453577278376,31.56797087187896,35.624868145403596,35.14953410945098
Panchkula,Jitpur (245),335,69,small,56.496415915491056,25.28507619548082,20.610877561744612,44.00476190476191,47.07142857142857,1.6,32.51142669148449,32.505625588284545,37.18349704245658,28.936818688765076,32.516049697863465,32.73068354177083
Panchkula,Sangrana (251),175,24,small,68.79282469720074,25.28507619548082,20.610877561744612,39.60476190476191,49.361702127659576,14.1,36.29254041447461,35.283627938975656,41.3056539491302,31.93533367746348,36.3068799679274,36.22480718959427
Panchkula,Fatehpur Viran (250),56,10,small,72.40318166945934,25.28507619548082,20.610877561744612,31.67142857142857,54.51485148514851,1.6,34.34756924721031,34.15815388843778,40.79887306369264,30.985731191306744,34.358288324161066,34.929723142961706
Panchkula,Batwal (5),630,118,small,59.91859624407897,39.93457698370993,20.610877561744612,51.12380952380952,40.87394957983193,18.766666666666666,38.53807942664027,37.80375475600287,41.781495254042404,33.63866758561348,38.53527991834911,38.05945538812963
Panchkula,Sukh Darshanpur (2),922,163,small,57.155547713752014,35.67813977929585,20.610877561744612,45.404761904761905,48.89617486338798,23.43333333333333,38.52980585937929,37.350153351913946,41.665522121319285,33.84422452176983,38.537625552847686,37.985466281446
Panchkula,Toka (1),795,142,small,57.10227009984236,25.28507619548082,20.610877561744612,35.27142857142857,54.230769230769226,24.499999999999996,36.16673694321093,34.65040481483834,39.74682872041254,32.15963118525377,36.18788499255664,35.78229733125444
Panchkula,Amrala (242),165,33,small,67.34540441287501,54.722280609563846,20.610877561744612,38.11904761904762,19.84037558685446,21.433333333333334,37.01188652056982,37.03623298849882,39.96559042247639,33.47045981773301,36.98575626764171,36.89398520338395
Panchkula,Shahpur (210),818,153,small,66.70916170374262,25.28507619548082,20.610877561744612,33.55238095238095,46.14869888475837,21.299999999999997,35.60103254968456,34.30127086066461,39.95428040932829,31.651969866363658,35.61723020922946,35.42515677905412
Panchkula,Bharauli (212),811,140,small,56.70418837088736,25.28507619548082,20.610877561744612,34.55238095238095,25.24137931034483,22.366666666666664,30.793428176250874,29.921093591240954,33.528239827898425,27.685285673454622,30.79738677949436,30.545086809667843
Panchkula,Kaimbwala (213),180,29,small,62.065991109343706,25.28507619548082,20.610877561744612,38.91904761904762,40.666666666666664,19.299999999999997,34.474609858713904,33.38749043879101,38.302081317110215,30.473146315100053,34.48612298110986,34.22469018216501
Panchkula,Bhud (215),399,66,small,58.31348163718106,39.356542301629005,20.610877561744612,36.95238095238095,11.022556390977442,24.499999999999996,31.792639807318846,31.417290697842873,33.77085180985394,28.74686891924265,31.776771971886603,31.500884641228982
Panchkula,Tarlokpur (216),599,110,small,33.35482026956015,37.70126116657908,53.6245401996847,40.11904761904762,18.5,21.966666666666665,34.211055986923036,36.93913413319482,33.95209908185341,38.56712642836509,34.18669882894608,35.57122289185649
Panchkula,Dullopur (217),148,24,small,60.950450287205314,25.28507619548082,20.610877561744612,52.17142857142857,56.0,3.7333333333333334,36.458527658198776,35.95134979166073,41.521053254432765,31.611109705281397,36.46989793434501,36.40238766878374
Panchkula,Ganeshpur (221),468,75,small,45.599417493096006,25.28507619548082,54.018654755648974,37.11904761904762,20.0,34.46666666666667,36.08147712165668,37.416115361496615,36.30993782546728,39.538860207388865,36.078120923813756,37.084902287964645
Panchkula,Khet Parali (218),986,180,small,57.08034098207509,48.76826064109301,63.97530215449291,50.00476190476191,60.0,23.43333333333333,50.543666502626046,53.15357643320072,53.02566728390428,53.956393682989166,50.53266069414654,52.242392919373344
Panchkula,Sabilpur (219),464,76,small,59.99844938535358,25.28507619548082,20.610877561744612,47.00476190476191,52.0,20.366666666666667,37.54430528566794,36.096882989716306,41.37138636230316,32.56712098337435,37.56243972780621,37.0284270697736
Panchkula,Bhoj Naita (319),616,111,small,52.814988479728356,25.28507619548082,20.610877561744612,40.20476190476191,14.643678160919542,17.3,28.476563717105876,28.08924891134379,30.7775901014141,25.519552451001346,28.471439309129877,28.266878897998993
Panchkula,Bhoj Tipra (320),994,163,small,47.60868007452348,34.99500788229112,20.610877561744612,35.63809523809523,11.722222222222223,31.4,30.329147163146114,29.537070597120515,31.073211565394956,27.540233091744057,30.32018142348927,29.759968768178982
Panchkula,Bhoj Darara (321),843,141,small,53.65085203813527,25.28507619548082,20.610877561744612,41.00476190476191,24.22222222222222,31.933333333333334,32.78452054261303,31.234743387633564,34.485598136609696,28.820533590356746,32.792824963773235,32.023644124197254
Panchkula,Bhoj Balig (325),577,113,small,48.29637414608513,25.28507619548082,20.610877561744612,38.51904761904762,4.702702702702702,37.0,29.06901303751015,27.637453299707634,29.37688428350278,25.836966693712352,29.06862494949005,28.197788452784597
Panchkula,Bhoj Kothi (323),532,117,small,59.01821685058679,25.28507619548082,20.610877561744612,37.07142857142857,14.921348314606739,37.0,32.31782458230793,30.561383690025632,33.883931224866146,28.469901486598022,32.32446836960522,31.511501870680586
Panchkula,Mandlai (198),811,139,small,39.942491029348346,25.28507619548082,20.610877561744612,38.91904761904762,36.84615384615384,24.499999999999996,31.01727437529587,30.015888503714788,32.527103733008815,27.89920883032145,31.026612667459297,30.497217621960043
Panchkula,Ganauli (200),831,148,small,43.932173318011465,36.426957435627955,64.50210194429847,38.51904761904762,43.587786259541986,23.43333333333333,41.73356665164348,44.6601013860237,42.9611499645907,47.23287813045585,41.72329089125881,43.662197404794505
Panchkula,Debar (202),523,90,small,48.40646347871782,25.28507619548082,20.610877561744612,35.91904761904762,36.78571428571428,20.9,31.317863190117524,30.466418437054276,33.82100893326327,28.24735728511866,31.32628491649518,31.035786552409782
Panchkula,Masumpur (201),435,79,small,38.100590161283804,25.28507619548082,54.15002627430373,34.71904761904762,36.3921568627451,17.833333333333332,34.4133717410324,36.75962433746691,35.71003475952813,38.80485522962838,34.40885139386374,36.019347492303915
Panchkula,Gobindpur (205),255,38,small,38.74121162557681,52.394114555964265,54.63610089332633,35.35238095238095,56.55555555555555,20.366666666666667,43.00767170824509,45.7718870212181,44.390470144422714,46.98865233549306,42.98976874741328,44.629689991358454
Panchkula,Narainpur (207),402,80,small,55.01932216132039,25.28507619548082,20.610877561744612,35.71904761904762,42.0,19.299999999999997,32.98905392293224,32.050490096587524,36.32708074677105,29.573948312562276,33.00034069935264,32.788182755641145
Panchkula,Alipur (206),0,0,small,30.333468294237743,25.28507619548082,20.610877561744612,0.0,26.615384615384613,0.0,17.140801111141297,18.75206256597567,19.790837060220174,19.394317361779635,17.129440375358563,18.44149169489507
Panchkula,Sultanpur (203),939,129,small,51.62426782732142,25.28507619548082,20.610877561744612,37.71904761904762,13.682242990654208,22.366666666666664,28.548029810152556,27.90023506175247,30.42143242806882,25.670463383923696,28.544980198867712,28.21702817655305
Panchkula,Dandlawar (249),834,158,small,46.64561330145878,25.28507619548082,20.610877561744612,35.91904761904762,43.33333333333333,22.366666666666664,32.360102446288636,31.331100434274944,34.83698686513898,29.14274127560475,32.37270124731422,32.00872645372431
Panchkula,Qasampur (251),3,1,small,47.55154603534585,25.28507619548082,20.610877561744612,38.71904761904762,50.44444444444444,5.333333333333333,31.324054198232776,31.25032367769134,35.20235893749964,28.39671475907072,31.331355181977926,31.500961350894478
Panchkula,Bhagpur (248),285,44,small,41.84323147216259,25.28507619548082,20.610877561744612,38.11904761904762,34.25806451612903,23.43333333333333,30.591605116316334,29.686119503966538,32.25800431104074,27.571243965113087,30.599177367288892,30.14123005274512
Panchkula,Bhanvli (264),860,147,small,53.386626379400944,36.08539148712559,20.610877561744612,39.238095238095234,27.59523809523809,20.9,32.96937146026742,32.492791644771415,35.34585885694267,29.668932854634022,32.963133213319296,32.688017605986964
Panchkula,Shahjahanpur (246),728,113,small,64.81560693641617,52.8620599054125,53.217288491854966,34.55238095238095,13.781609195402297,20.366666666666667,39.932602024688926,42.88584033334283,42.091649642298435,43.56134289008689,39.89455919445477,41.67319881697436
Panchkula,Barauna Chhota (7),598,109,small,54.07483704341409,37.71439831844456,20.610877561744612,37.838095238095235,47.42857142857143,21.299999999999997,36.49446326504499,35.72682461063718,39.558929214310474,32.79270293899293,36.49789014966556,36.214162035730226
Panchkula,Tibi Majra (8),569,102,small,55.62389662685174,25.28507619548082,20.610877561744612,33.55238095238095,41.705882352941174,18.766666666666666,32.590796726010986,31.718725286025062,36.04106750040879,29.37793184417545,32.60168987557371,32.46604224643879
Panchkula,Bazidpur (267),132,25,small,65.07126366479156,25.28507619548082,20.610877561744612,41.68571428571428,36.3921568627451,18.366666666666667,34.568625872857176,33.518771518186625,38.52016416185453,30.322186884883855,34.57769489533207,34.301488666622845
Panchkula,Samanwa (268),436,77,small,68.25621993613322,25.28507619548082,20.610877561744612,31.385714285714286,25.148936170212767,23.43333333333333,32.35335958043651,31.271698521674693,36.02942575785015,28.956517828111238,32.359354725721715,32.194071282758856
Panchkula,Tharwa (18),966,170,small,59.603859621551806,48.89963215974776,52.35023646873358,30.185714285714283,41.26553672316384,23.43333333333333,42.62305209870744,44.86908547703077,45.212743020483394,45.872162184252886,42.6051206848405,44.236432693063
Panchkula,Golpura (17),861,186,small,52.06184116951289,35.8481345244351,20.610877561744612,40.91904761904762,36.50314465408805,18.766666666666666,34.11828536591582,33.62161797838713,36.7994648456466,30.59803832777775,34.115844289238794,33.85065016139322
Panchkula,Sarakpur (14),377,71,small,60.218647149929474,25.28507619548082,20.610877561744612,37.11904761904762,46.0,23.43333333333333,35.44449697658931,34.05372217821221,39.05024532725666,31.37573496341142,35.46095650829453,35.07703119075283
Panchkula,Bahbalpur (21),321,52,small,64.76480225916289,25.28507619548082,20.610877561744612,33.58571428571428,50.05825242718446,16.766666666666666,35.17856489932563,34.147716642008234,39.80176792333524,31.423030851818737,35.19416749975781,35.14904956324913
Panchkula,Bagwala (20),891,146,small,60.824419438942556,39.85733053074093,20.610877561744612,37.47142857142857,43.62068965517241,24.499999999999996,37.814124293004845,36.86166614641588,41.07118829035724,33.8000692726652,37.816061499902105,37.47262190046905
Panchkula,Jaspur (32),805,170,small,57.29555307409353,25.28507619548082,20.610877561744612,42.11904761904762,46.44444444444444,21.299999999999997,35.50916648246851,34.21859140017016,38.945027363853235,31.201245670685598,35.524355240002706,35.079677231436044
Ambala,Kheragani (26),355,62,small,53.10661793977611,25.28507619548082,20.610877561744612,46.60476190476191,60.540880503144656,20.366666666666667,37.7524801285958,36.28424034835139,41.29660460153773,32.918737002254936,37.77440072248098,37.20529256064417
Ambala,Raiwali (29),434,94,small,73.05078973528221,43.286127167630056,65.455859169732,49.60476190476191,52.12949640287769,39.0,53.754505730047306,55.13894743239728,56.34060895071469,56.2196319421273,53.754624039992876,55.04166361905588
Ambala,Samru (42),338,61,small,61.06412551980953,52.02627430373095,20.610877561744612,47.404761904761905,52.54166666666667,23.43333333333333,42.8468398816745,42.052890698201395,46.12398511215467,37.82330390412271,42.84162764803878,42.33772944883842
Ambala,Tepla (30),21,4,small,75.69390436153442,25.28507619548082,55.44272201786652,47.97142857142857,54.89795918367347,20.366666666666667,46.609626166108406,47.73885622772493,51.24461861150136,47.733957267348266,46.62140256595747,47.98969216772808
Ambala,Tasraula (34),136,25,small,73.42184167413683,54.00499211770887,20.610877561744612,41.2047619047619,43.88888888888889,37.0,45.021893691206856,43.43104168414608,48.206332933944296,39.61568539925701,45.019067366331626,44.258804214977175
Ambala,Gobindpur (272),850,131,small,63.245331258337046,25.28507619548082,20.610877561744612,37.03809523809523,53.599999999999994,25.96666666666667,37.6243411533874,35.88891527066382,41.56810683054903,33.12091748103279,37.64677596331332,37.16981133978927
Ambala,Dabkora (39),0,0,small,45.41194754083698,25.28507619548082,20.610877561744612,0.0,50.148148148148145,0.0,23.576008241035094,24.543748982880086,28.267009578422687,24.54934032197578,23.579597946576463,24.903141014178022
Ambala,Sadanpur (40),180,27,small,75.12086179716238,25.28507619548082,20.610877561744612,42.60476190476191,59.35897435897436,17.3,40.04675863635402,38.502424338667105,45.65711767038356,34.73008782700803,40.06922299476696,39.80112229343594
Ambala,Khera Jattan (43),501,88,small,58.24332194780171,25.28507619548082,20.610877561744612,44.238095238095234,61.333333333333336,23.966666666666665,38.9462284905204,37.17861387408353,42.744271169581864,33.91102810755041,38.97122220894015,38.35027277013527
Ambala,Boron (44),548,108,small,46.77647136100893,25.28507619548082,20.610877561744612,40.07142857142857,46.89473684210526,23.966666666666665,33.93420953307248,32.667796812380395,36.364839224638054,30.169388260307734,33.94970106856507,33.417186979792746
Ambala,Chhajju Majra (45),496,91,small,60.893143624740304,25.28507619548082,20.610877561744612,54.89047619047619,57.68518518518518,24.499999999999996,40.64412645960452,38.680055379592574,44.32828743537736,34.57495602681592,40.667847798107125,39.7790546198995
