"","District.Name","Village.Name","Total.Geographical.Area.(in.Hectares)","Total.Households","Total.Population.of.Village","Total.Male.Population.of.Village","Total.Female.Population.of.Village","Community.Health.Centre.(Numbers)","Total.Positions.(Doctors.&.Support)","Total.Required.Strength.(Doctors.&.Support)","Distance","Primary.Health.Centre.(Numbers)","Primary.Health.Centre.Doctors.Total.Strength.(Numbers)","Primary.Health.Centre.Doctors.In.Position.(Numbers)","Distance.1","Primary.Heallth.Sub.Centre.(Numbers)","Primary.Heallth.Sub.Centre.Doctors.Total.Strength.(Numbers)","Primary.Heallth.Sub.Centre.Doctors.In.Position.(Numbers)","Distance.2","Maternity.And.Child.Welfare.Centre.(Numbers)","Maternity.And.Child.Welfare.Centre.Doctors.Total.Strength.(Numbers)","Maternity.And.Child.Welfare.Centre.Doctors.In.Position.(Numbers)","Distance.3","TB.Clinic.(Numbers)","TB.Clinic.Doctors.Total.Strength.(Numbers)","TB.Clinic.Doctors.In.Position.(Numbers)","Distance.4","Hospital.Allopathic.(Numbers)","Hospital.Allopathic.Doctors.Total.Strength.(Numbers)","Hospital.Allopathic.Doctors.In.Position.(Numbers)","Distance.5","Hospiltal.Alternative.Medicine.(Numbers)","Hospiltal.Alternative.Medicine.Doctors.Total.Strength.(Numbers)","Hospiltal.Alternative.Medicine.Doctors.In.Position.(Numbers)","Distance.6","Dispensary.(Numbers)","Dispensary.Doctors.Total.Strength.(Numbers)","Dispensary.Doctors.In.Position.(Numbers)","Distance.7","Veterinary.Hospital.(Numbers)","Veterinary.Hospital.Doctors.Total.Strength.(Numbers)","Veterinary.Hospital.Doctors.In.Position.(Numbers)","Distance.8","Mobile.Health.Clinic.(Numbers)","Mobile.Health.Clinic.Doctors.Total.Strength.(Numbers)","Mobile.Health.Clinic.Doctors.In.Position.(Numbers)","Distance.9","Family.Welfare.Centre.(Numbers)","Family.Welfare.Centre.Doctors.Total.Strength.(Numbers)","Family.Welfare.Centre.Doctors.In.Position.(Numbers)","Distance.10","Clusters"
"4141","Bhiwani","Kharak Khurd (132)",1048,990,5113,2703,2410,0,0,0,5,0,0,0,10,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,1
"4142","Bhiwani","Kharak Kalan (131)",1116,2444,12605,6697,5908,0,0,0,5,1,9,8,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,12.5,1,2,2,12.5,0,0,0,0,0,0,0,0,3
"4143","Bhiwani","Sarsa (2)",1022,529,2884,1558,1326,0,0,0,0,0,0,0,10,1,1,1,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"4145","Bhiwani","Bamla (15)",1681,2143,10859,5943,4916,0,0,0,5,1,13,11,12.5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,10,1,2,2,12.5,0,0,0,5,0,0,0,5,3
"4146","Bhiwani","Riwari (4)",1434,922,4924,2588,2336,0,0,0,0,0,0,0,5,1,2,1,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,0,0,0,0,4
"4147","Bhiwani","Mitathal (6)",2377,1448,7434,4002,3432,0,0,0,5,0,0,0,5,1,2,2,12.5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,1,2,2,12.5,0,0,0,5,0,0,0,5,4
"4148","Bhiwani","Ghuskani (7)",789,562,3070,1653,1417,0,0,0,0,0,0,0,5,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,2,12.5,0,0,0,0,0,0,0,0,4
"4150","Bhiwani","Prem Nagar (9)",807,684,3495,1849,1646,0,0,0,5,0,0,0,5,1,2,2,12.5,1,2,2,12.5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,1,2,2,12.5,0,0,0,5,0,0,0,5,4
"4152","Bhiwani","Tigrana (10)",2622,2053,10712,5703,5009,0,0,0,5,0,0,0,5,1,2,2,12.5,1,2,2,12.5,0,0,0,5,0,0,0,5,0,0,0,5,1,3,2,12.5,1,2,2,12.5,0,0,0,5,0,0,0,5,3
"4153","Bhiwani","Gujrani (11)",1397,948,4883,2640,2243,0,0,0,10,0,0,0,10,1,2,2,12.5,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,1,2,2,12.5,0,0,0,10,0,0,0,10,4
"4155","Bhiwani","Nathuwas (14)",374,492,2641,1440,1201,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,1,2,2,12.5,0,0,0,5,0,0,0,5,4
"4156","Bhiwani","Paluwas (12)",794,1409,7370,3863,3507,0,0,0,10,0,0,0,10,1,2,2,12.5,1,2,2,12.5,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,1,3,3,12.5,0,0,0,10,0,0,0,10,4
"4157","Bhiwani","Naurangabad (16)",728,553,3016,1633,1383,0,0,0,10,0,0,0,10,1,2,2,12.5,1,2,2,12.5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,10,0,0,0,5,0,0,0,5,1
"4159","Bhiwani","Bhiwani Lohar (22) ",1324,641,4087,2505,1582,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,1
"4160","Bhiwani","Kaunt (18)",360,749,4017,2143,1874,0,0,0,5,0,0,0,5,1,2,2,12.5,1,2,2,12.5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,1,2,2,12.5,0,0,0,5,0,0,0,5,4
"4161","Bhiwani","Bhiwani Jonpal (21)",1661,1559,8023,4364,3659,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,1
"4162","Bhiwani","Bapora (24)",3646,2657,14332,7651,6681,0,0,0,5,0,0,0,10,1,2,2,12.5,1,2,2,12.5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,1,2,2,12.5,0,0,0,5,0,0,0,5,3
"4163","Bhiwani","Biran (27)",1090,1007,5088,2676,2412,0,0,0,0,1,17,16,12.5,0,0,0,0,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,12.5,0,0,0,0,1,3,3,12.5,3
"4164","Bhiwani","Dinod (26)",3825,2275,11792,6398,5394,0,0,0,5,1,13,10,12.5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,10,1,2,2,12.5,0,0,0,5,0,0,0,5,3
"4165","Bhiwani","Kohar (48)",2335,980,5242,2746,2496,0,0,0,0,0,0,0,0,1,1,1,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,0,0,0,0,4
"4166","Bhiwani","Devsar (25)",3614,2351,12488,6603,5885,0,0,0,5,0,0,0,5,1,1,1,12.5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,1,3,3,12.5,0,0,0,5,0,0,0,5,3
"4167","Bhiwani","Haluwas (102)",709,715,3910,2104,1806,0,0,0,5,0,0,0,5,1,2,2,12.5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,1,3,3,12.5,0,0,0,5,0,0,0,5,4
"4170","Bhiwani","Dhana Ladanpur (19)",751,592,2971,1587,1384,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,1,2,2,12.5,0,0,0,10,0,0,0,10,4
"4171","Bhiwani","Umrawat (115)",598,510,2781,1520,1261,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,1
"4172","Bhiwani","Sanga (116)",1054,857,4539,2449,2090,0,0,0,0,0,0,0,0,1,2,2,12.5,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,0,0,0,0,4
"4173","Bhiwani","Kayla (117)",1061,738,4052,2212,1840,0,0,0,5,0,0,0,5,1,1,1,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,1
"4174","Bhiwani","Badala (118)",475,511,2855,1579,1276,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"4175","Bhiwani","Dhareru (119)",1335,942,5491,2956,2535,0,0,0,10,0,0,0,10,1,2,2,12.5,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,12.5,0,0,0,0,0,0,0,0,4
"4176","Bhiwani","Nangal (114)",658,523,2545,1352,1193,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,10,1,1,1,12.5,0,0,0,5,0,0,0,5,1
"4178","Bhiwani","Manheru (113)",1744,1566,8214,4450,3764,1,26,29,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,12.5,1,2,2,12.5,0,0,0,0,0,0,0,0,3
"4181","Bhiwani","Kitlana (106)",989,887,4521,2412,2109,0,0,0,0,0,0,0,0,1,1,1,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,3,12.5,0,0,0,0,0,0,0,0,4
"4182","Bhiwani","Nimriwali (104)",1144,542,2945,1563,1382,0,0,0,5,0,0,0,5,1,2,2,12.5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,1,3,3,12.5,1,3,3,12.5,0,0,0,5,0,0,0,5,4
"4183","Bhiwani","Dhirana Kalan (101)",682,493,2869,1504,1365,0,0,0,5,0,0,0,5,1,2,2,12.5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,1,3,3,12.5,0,0,0,5,0,0,0,5,4
"4184","Bhiwani","Rupgarh (99)",811,486,2599,1333,1266,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,1,3,2,12.5,1,3,3,12.5,0,0,0,5,0,0,0,5,4
"4185","Bhiwani","Nandgaon (1)",825,552,2661,1372,1289,0,0,0,0,0,0,0,5,1,1,1,12.5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,1,3,3,12.5,0,0,0,0,1,2,2,12.5,4
"4186","Bhiwani","Rajgarh (100)",1153,793,4135,2150,1985,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,12.5,0,0,0,0,0,0,0,0,4
"4188","Bhiwani","Asalwas Marhata (55)",754,686,3811,2043,1768,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,1
"4193","Bhiwani","Golagarh (64)",769,536,2836,1485,1351,0,0,0,10,0,0,0,10,1,2,2,12.5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,12.5,1,2,2,12.5,0,0,0,0,0,0,0,10,4
"4194","Bhiwani","Jui Khurd (65)",1775,1303,6821,3613,3208,0,0,0,5,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2,2,12.5,0,0,0,0,0,0,0,5,4
"4198","Bhiwani","Dhab Dhani (141)",512,522,2954,1564,1390,0,0,0,0,0,0,0,5,1,2,2,12.5,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,1,3,3,12.5,1,2,2,12.5,0,0,0,0,0,0,0,0,4
"4202","Bhiwani","Dhangar (66)",507,424,2666,1379,1287,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,1,2,2,12.5,0,0,0,0,0,0,0,5,4
"4204","Bhiwani","Bhangarh (63)",1087,619,3282,1780,1502,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,12.5,1,2,2,12.5,0,0,0,0,0,0,0,5,4
"4206","Bhiwani","Lohani (53)",2859,1240,6354,3392,2962,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,12.5,1,2,2,12.5,0,0,0,0,0,0,0,0,4
"4210","Bhiwani","Hetampura (59)",1881,763,4030,2142,1888,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,12.5,0,0,0,5,0,0,0,0,0,0,0,0,1
"4211","Bhiwani","Leghan Hetwan (60)",1182,670,3091,1617,1474,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,12.5,1,2,2,12.5,0,0,0,0,0,0,0,0,4
"4215","Bhiwani","Kairu (72)",3961,1820,9894,5241,4653,1,34,44,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,2,12.5,0,0,0,0,0,0,0,0,3
"4218","Bhiwani","Indiwali (71)",1335,563,3015,1598,1417,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"4219","Bhiwani","Devrala (73)",2018,970,5617,2933,2684,0,0,0,0,0,0,0,0,1,1,1,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,0,0,0,0,4
"4221","Bhiwani","Dharwanbas (138)",1048,537,2769,1468,1301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,3,12.5,0,0,0,0,0,0,0,0,4
"4223","Bhiwani","Sungarpur (77)",2446,622,3380,1810,1570,0,0,0,10,0,0,0,10,1,2,2,12.5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,3,12.5,0,0,0,0,0,0,0,10,4
"4225","Bhiwani","Dhani Mahu (46)",2542,1109,6026,3206,2820,0,0,0,0,1,12,10,12.5,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,1,2,2,12.5,3
"4226","Bhiwani","Bajina (47)",2306,969,5391,2821,2570,0,0,0,5,0,0,0,5,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,0,0,0,0,4
"4227","Bhiwani","Riwasa (30)",2022,1168,6328,3333,2995,0,0,0,10,0,0,0,10,1,1,1,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2,2,12.5,0,0,0,0,0,0,0,10,4
"4230","Bhiwani","Dulheri (42)",689,730,4090,2153,1937,0,0,0,5,0,0,0,5,1,2,2,12.5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,1,2,2,12.5,0,0,0,0,0,0,0,5,4
"4231","Bhiwani","Alampur (78)",1982,722,3857,2042,1815,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,1,3,3,12.5,0,0,0,0,0,0,0,5,4
"4232","Bhiwani","Patodi (79)",1559,548,3043,1618,1425,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,0,0,0,0,4
"4233","Bhiwani","Sandwa (76)",2144,1291,6584,3497,3087,0,0,0,0,1,11,9,12.5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,12.5,0,0,0,0,0,0,0,0,3
"4236","Bhiwani","Hasan (74)",1206,474,2601,1368,1233,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,1,3,2,12.5,1,2,2,12.5,0,0,0,0,0,0,0,0,4
"4239","Bhiwani","Isharwal (100)",1509,681,3950,2096,1854,0,0,0,5,0,0,0,5,1,2,2,12.5,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,1,2,2,12.5,0,0,0,0,0,0,0,0,4
"4247","Bhiwani","Kharkhri Makhwan (40)",1329,690,3689,1949,1740,0,0,0,5,0,0,0,5,1,2,2,12.5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,3,12.5,0,0,0,0,0,0,0,0,4
"4248","Bhiwani","Kharkhri Sohan(39)",845,522,2701,1441,1260,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,10,1
"4252","Bhiwani","Sagban (31)",1817,1071,6179,3279,2900,0,0,0,10,0,0,0,10,1,2,2,12.5,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"4254","Bhiwani","Bhurtana (39)",783,605,3256,1757,1499,0,0,0,5,0,0,0,5,1,2,2,12.5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,1,2,2,12.5,0,0,0,0,1,1,1,12.5,4
"4255","Bhiwani","Kirawar (38)",1574,1092,5626,2953,2673,0,0,0,5,0,0,0,5,1,2,2,12.5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,1,2,2,12.5,0,0,0,0,0,0,0,5,4
"4257","Bhiwani","Khanak(34)",2508,1683,8269,4439,3830,0,0,0,0,0,0,0,0,1,2,2,12.5,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,1,1,1,12.5,4
"4258","Bhiwani","Baganwala(37)",986,690,3543,1914,1629,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,0,1
"4260","Bhiwani","Dadam(36)",1042,440,2541,1361,1180,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,1
"4261","Bhiwani","Pinjo Khara(35)",909,541,3050,1595,1455,0,0,0,0,0,0,0,0,1,2,2,12.5,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,1,1,1,12.5,4
"4262","Bhiwani","Garanpura(86)",1614,718,3719,2006,1713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,0,0,0,0,4
"4265","Bhiwani","Saral(82)",1336,599,3045,1624,1421,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,1,2,2,12.5,0,0,0,0,0,0,0,5,4
"4269","Bhiwani","Miran (89)",3134,1359,7322,3842,3480,1,26,38,12.5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,3,12.5,0,0,0,0,0,0,0,0,3
"4270","Bhiwani","Dariyapur (87)",2092,696,3741,1955,1786,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,2,12.5,0,0,0,0,0,0,0,0,4
"4272","Bhiwani","Bhera(90)",1430,546,2943,1549,1394,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,2,12.5,0,0,0,0,0,0,0,0,4
"4273","Bhiwani","Khera(126)",2115,541,2820,1486,1334,0,0,0,5,0,0,0,5,1,2,2,12.5,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,1,3,3,12.5,0,0,0,0,0,0,0,5,4
"4277","Bhiwani","Barwa (133)",3613,2237,11830,6203,5627,0,0,0,5,1,11,9,12.5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,1,4,4,12.5,0,0,0,0,0,0,0,5,3
"4278","Bhiwani","Naloi (132)",1837,601,3324,1742,1582,0,0,0,5,0,0,0,5,1,2,1,12.5,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,1,3,3,12.5,0,0,0,5,0,0,0,5,4
"4279","Bhiwani","Gurera (131)",1653,906,4504,2421,2083,0,0,0,5,1,13,9,12.5,0,0,0,5,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,12.5,0,0,0,5,0,0,0,5,3
"4292","Bhiwani","Jhupa Kalan(120)",3239,786,4265,2242,2023,0,0,0,0,1,12,10,12.5,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,2,12.5,0,0,0,0,0,0,0,0,3
"4295","Bhiwani","Bidhwan (113)",2175,583,3102,1664,1438,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,12.5,0,0,0,0,0,0,0,0,4
"4296","Bhiwani","Gudha (116)",1148,559,2959,1565,1394,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"4297","Bhiwani","Kalod (115)",1902,543,3045,1638,1407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,12.5,0,0,0,0,0,0,0,0,4
"4300","Bhiwani","Mandholi  Khurd (102)",1875,628,3330,1772,1558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"4302","Bhiwani","Mithi (103)",1171,515,2627,1347,1280,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,0,0,0,0,4
"4305","Bhiwani","Garwa(109)",1624,580,3119,1641,1478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,1,2,2,12.5,4
"4306","Bhiwani","Patwan (108)",1592,491,2582,1324,1258,0,0,0,0,0,0,0,10,1,1,1,12.5,1,2,2,12.5,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,1
"4308","Bhiwani","Surpura Kalan (105)",1308,458,2649,1377,1272,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,10,1
"4309","Bhiwani","Mandholi Kalan (1)",3001,794,4362,2332,2030,0,0,0,0,0,0,0,0,1,2,2,12.5,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,12.5,1,2,2,12.5,0,0,0,0,0,0,0,0,4
"4312","Bhiwani","Sidhanwa (4)",1719,511,2844,1476,1368,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"4317","Bhiwani","Gokalpura (12)",1712,557,2861,1511,1350,0,0,0,0,0,0,0,5,1,2,2,12.5,1,2,2,12.5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,5,1
"4319","Bhiwani","Bidhnoi (8)",1407,539,3078,1622,1456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"4331","Bhiwani","Cheher Kalan(13)",1582,829,4526,2363,2163,0,0,0,0,0,0,0,10,1,2,2,12.5,1,2,2,12.5,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,1,1,1,12.5,0,0,0,0,0,0,0,10,4
"4332","Bhiwani","Cheher Khurd(28)",1212,457,2505,1313,1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"4334","Bhiwani","Behal(106)",2378,1860,10126,5308,4818,0,0,0,0,1,12,11,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,2,12.5,0,0,0,0,0,0,0,0,3
"4346","Bhiwani","Pahari(36)",1987,658,3638,1873,1765,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,1
"4350","Bhiwani","Allaudinpur(24)",945,515,2611,1384,1227,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,0,0,0,0,4
"4351","Bhiwani","Kurdal(70)",2772,1174,6150,3249,2901,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,12.5,0,0,0,0,1,2,2,12.5,4
"4352","Bhiwani","Dhigawa Jatan(38)",678,754,4338,2272,2066,0,0,0,0,1,11,8,12.5,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,3,12.5,0,0,0,0,0,0,0,5,3
"4354","Bhiwani","Kharkhari(37)",1860,712,3943,2103,1840,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,5,1
"4356","Bhiwani","Singhani(40)",2210,875,4868,2581,2287,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,3,3,12.5,0,0,0,0,0,0,0,5,4
"4368","Bhiwani","Gothra(49)",869,556,2631,1391,1240,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,0,0,0,10,4
"4377","Bhiwani","Sohasra(61)",2044,1150,6521,3473,3048,0,0,0,5,1,12,11,12.5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,1,2,2,12.5,0,0,0,5,0,0,0,5,3
